18700;OSLO - BLINDERN;Jan/31;;94;59,9423;10,72;Oslo;Oslo;SOUTHEASTERN NORWAY
18700;0,275439815;-3,9;-5,3;-2,9;1,1;54;4; ;
18700;0,317106481;-1,7;-2,9;-0,6;0,2;53;4; ;
18700;0,358773148;-1,8;-2,4;-0,7;0,1;53;4; ;
18700;0,400439815;-3;-4,4;0,7;2,2;54;4; ;
18700;0,442106481;-3,3;-7,3;-0,9;0,1;53;4; ;
18700;0,483773148;-3;-4;-2,3;0;53;4; ;
18700;0,525439815;-0,2;-2,9;1,6;7,1;59;4; ;
18700;0,567106481;0,8;-0,6;2,9;0,9;58;4; ;
18700;0,608773148;-0,7;-6,2;4,5;0;56;4; ;
18700;0,650439815;-2,6;-4;0;0;56;4; ;
18700;0,692106481;-6,2;-9,8;-2,2;0;56;4; ;
18700;0,733773148;-6,3;-11,6;-0,6;0;55;4; ;
18700;0,775439815;-6,1;-14,2;1,5;0;55;4; ;
18700;0,817106481;-1,1;-7,6;5,7;0;55;4; ;
18700;0,858773148;2;-2;7,7;0,5;55;4; ;
18700;0,900439815;1,7;-3,6;7,2;0;54;4; ;
18700;0,942106481;1,8;-0,8;8;0;52;4; ;
18700;0,983773148;-0,2;-1,9;2;0;51;4; ;
18700;24.03.2018;2,8;0,1;6,8;0,7;50;4; ;
18700;25.03.2018;3,5;-0,9;10;0;46;4; ;
18700;26.03.2018;-0,6;-2,3;5,7;0,2;44;4; ;
18700;27.03.2018;-2,6;-7,1;2,5;0,3;44;4; ;
18700;28.03.2018;-2,5;-10,3;3,9;0;43;4; ;
18700;29.03.2018;-1,5;-7,3;3,3;0;43;4; ;
18700;30.03.2018;-1,9;-8,6;3,8;0;43;4; ;
18700;31.03.2018;-1,4;-9;5,3;0;43;4; ;
18700;0,067800926;0,2;-5,7;7,1;0;43;4; ;
18700;0,109467593;0;-5,4;5,5;0;42;4; ;
18700;0,151134259;-0,1;-6,1;4,1;0;42;4; ;
18700;0,192800926;2,5;-0,5;4,7;7,3;44;4; ;
18700;0,234467593;3,1;2,2;5,3;5,2;40;4; ;
18700;0,276134259;4,6;0,6;9,6;7,5;38;4; ;
18700;0,317800926;3,2;0,4;5,9;0;36;3; ;
18700;0,359467593;3,9;0,7;7;0;34;3; ;
18700;0,401134259;3,3;2,8;4,4;5,4;31;4; ;
18700;0,442800926;4,5;1,7;8,4;2,2;28;3; ;
18700;0,484467593;4,6;-0,5;9,8;0;24;3; ;
18700;0,526134259;7;0,7;12,6;0;21;3; ;
18700;0,567800926;8,4;2,8;13,4;0;16;3; ;
18700;0,609467593;10,8;5,9;16,9;0;10;1; ;
18700;0,651134259;10,7;2,9;17,8;0;2;1; ;
18700;0,692800926;7,6;5,4;13,1;0,2;0;1; ;
18700;0,734467593;7,5;5,1;13,1;0,4;0;1; ;
18700;0,776134259;10,5;5,8;17,3;1,3;0;1; ;
18700;0,817800926;10;4,7;17,6;0;0;0; ;
18700;0,859467593;8,3;6,2;11,4;0,1;0;0; ;
18700;0,901134259;10,8;4,3;16,2;0;0;0; ;
18700;0,942800926;9,3;2;15,9;0;0;0; ;
18700;0,984467593;7,4;6,1;11,1;0,1;0;0; ;
18700;24.04.2018;7,5;1,9;12;5,8;0;0; ;
18700;25.04.2018;8,5;1,1;15,2;0,1;0;0; ;
18700;26.04.2018;8,3;1,3;14,3;0;0;0; ;
18700;27.04.2018;7,4;5,2;12,6;0;0;0; ;
18700;28.04.2018;6,9;2,6;13,1;0;0;0; ;
18700;29.04.2018;8,1;0,7;14,8;0;0;0; ;
18700;30.04.2018;8,8;4;13,1;0;0;0; ;
18700;0,06849537;4,4;2,2;9,9;9,1;0;0; ;
18700;0,110162037;8,2;5,2;13,1;2,9;0;0; ;
18700;0,151828704;7,7;6,4;11,2;0;0;0; ;
18700;0,19349537;8,3;1,5;15,1;3,4;0;0; ;
18700;0,235162037;12,5;6,7;19,5;0;0;0; ;
18700;0,276828704;13,2;8,2;19,9;0;0;0; ;
18700;0,31849537;13,3;5,5;21,1;0;0;0; ;
18700;0,360162037;14,6;7,9;21,8;0;0;0; ;
18700;0,401828704;16,8;8,1;23,7;0;0;0; ;
18700;0,44349537;17,8;11,6;24;0;0;0; ;
18700;0,485162037;14,5;13,5;20,3;11,2;0;0; ;
18700;0,526828704;13,3;10,2;19,5;0,3;0;0; ;
18700;0,56849537;16,7;7,2;24,1;0;0;0; ;
18700;0,610162037;19,4;13,3;25,8;0;0;0; ;
18700;0,651828704;19,8;9,8;27,3;0;0;0; ;
18700;0,69349537;18,9;11,4;27,8;0;0;0; ;
18700;0,735162037;13;7,9;19,7;0,6;0;0; ;
18700;0,776828704;14,4;8,8;20,8;0;0;0; ;
18700;0,81849537;15,3;7,2;21,9;0;0;0; ;
18700;0,860162037;15,2;7,3;22,1;0;0;0; ;
18700;0,901828704;15,8;7,9;22,4;0,1;0;0; ;
18700;0,94349537;16,7;8,7;24,4;0;0;0; ;
18700;0,985162037;18,6;11,2;25,2;0;0;0; ;
18700;24.05.2018;19;9,6;26,9;0;0;0; ;
18700;25.05.2018;20,6;11,1;28;0;0;0; ;
18700;26.05.2018;21,9;15,7;28,4;0;0;0; ;
18700;27.05.2018;22,2;15,2;28,7;0;0;0; ;
18700;28.05.2018;18,7;15,3;26,1;0;0;0; ;
18700;29.05.2018;21;13,8;28;0,5;0;0; ;
18700;30.05.2018;24,2;17,1;31,1;0;0;0; ;
18700;31.05.2018;23;17,1;28,8;0;0;0; ;
18700;0,069189815;22;13,2;29,2;0;0;0; ;
18700;0,110856481;22,4;14,8;30,7;0;0;0; ;
18700;0,152523148;23,3;15,1;31,9;0;0;0; ;
18700;0,194189815;19,4;15,9;25,5;0;0;0; ;
18700;0,235856481;13,9;6,7;21,8;0;0;0; ;
18700;0,277523148;15,5;8,5;21,9;0;0;0; ;
18700;0,319189815;20;10,9;27,7;0;0;0; ;
18700;0,360856481;21,5;15,4;27,9;0;0;0; ;
18700;0,402523148;20,5;13,2;27;0;0;0; ;
18700;0,444189815;20,5;15,3;27,8;0;0;0; ;
18700;0,485856481;16,6;14,2;20,2;10,4;0;0; ;
18700;0,527523148;18,1;10,6;23,8;0;0;0; ;
18700;0,569189815;16,7;13,3;21,2;0,4;0;0; ;
18700;0,610856481;14,3;13,2;19,2;0,1;0;0; ;
18700;0,652523148;15,5;11,4;20,6;5,5;0;0; ;
18700;0,694189815;15,8;11,7;20,6;0,1;0;0; ;
18700;0,735856481;13,1;10,1;17,4;4,8;0;0; ;
18700;0,777523148;14,4;12,2;17,3;16;0;0; ;
18700;0,819189815;16;12,1;22;0,5;0;0; ;
18700;0,860856481;12,1;8,9;18,1;0,1;0;0; ;
18700;0,902523148;11,7;7,8;15,8;0;0;0; ;
18700;0,944189815;13,1;6,2;16,6;0,9;0;0; ;
18700;0,985856481;15,9;9,1;22,7;0;0;0; ;
18700;24.06.2018;18,5;9,6;24,2;0;0;0; ;
18700;25.06.2018;23,1;16,4;29,8;0;0;0; ;
18700;26.06.2018;23,4;18,2;28,4;0;0;0; ;
18700;27.06.2018;22,2;14;29,2;0;0;0; ;
18700;28.06.2018;21,5;13,9;30,1;0;0;0; ;
18700;29.06.2018;17,6;12,1;24;0;0;0; ;
18700;30.06.2018;17,3;10,3;24,6;0;0;0; ;
18700;0,069884259;20,4;10,6;27,6;0;0;0; ;
18700;0,111550926;21,7;13,1;28,9;0;0;0; ;
18700;0,153217593;23,6;14;31,6;0;0;0; ;
18700;0,194884259;22,8;17;29,7;0;0;0; ;
18700;0,236550926;19,4;14,9;26,6;0;0;0; ;
18700;0,278217593;21,8;14,4;27,8;0;0;0; ;
18700;0,319884259;20,5;16,4;25,8;0,1;0;0; ;
18700;0,361550926;21,4;15,5;28,2;0;0;0; ;
18700;0,403217593;17,7;13,5;23,6;0;0;0; ;
18700;0,444884259;23,4;17,3;29;1,8;0;0; ;
18700;0,486550926;25;20,1;30,8;0;0;0; ;
18700;0,528217593;21,5;17,5;29,3;0;0;0; ;
18700;0,569884259;22,3;15,3;30,5;1,8;0;0; ;
18700;0,611550926;20,5;18,1;26,5;0;0;0; ;
18700;0,653217593;20,7;15;28,1;0;0;0; ;
18700;0,694884259;21,9;16,9;28,5;0;0;0; ;
18700;0,736550926;24,6;16,3;31,9;1,2;0;0; ;
18700;0,778217593;22,1;19,4;28,3;0;0;0; ;
18700;0,819884259;22,5;15,3;30;0,1;0;0; ;
18700;0,861550926;21,2;14,7;28,4;0;0;0; ;
18700;0,903217593;20,6;13,7;27,3;0;0;0; ;
18700;0,944884259;20,8;17;27,5;0;0;0; ;
18700;0,986550926;22,8;16,4;29,2;0;0;0; ;
18700;24.07.2018;23,3;18,6;29,8;0;0;0; ;
18700;25.07.2018;22,7;18,2;28,9;0;0;0; ;
18700;26.07.2018;24,3;16;32,7;0;0;0; ;
18700;27.07.2018;25,9;15,9;34,6;0;0;0; ;
18700;28.07.2018;24,7;21,7;31,7;0;0;0; ;
18700;29.07.2018;22,3;20,4;26,8;9,6;0;0; ;
18700;30.07.2018;21;14;27,5;0;0;0; ;
18700;31.07.2018;23,5;18,4;31,6;1,3;0;0; ;
18700;0,070578704;21,3;17,3;27,4;9,8;0;0; ;
18700;0,11224537;19,8;15;24,8;0;0;0; ;
18700;0,153912037;19,8;14,6;25;0,1;0;0; ;
18700;0,195578704;21,8;15,8;28,5;0,1;0;0; ;
18700;0,23724537;19,6;16,9;25,1;0;0;0; ;
18700;0,278912037;17,1;12,8;21,9;0;0;0; ;
18700;0,320578704;18,5;13,6;25,1;0;0;0; ;
18700;0,36224537;18,4;15,6;23,3;1,2;0;0; ;
18700;0,403912037;20,7;18;25,7;7,1;0;0; ;
18700;0,445578704;16,1;14,2;21,5;13,4;0;0; ;
18700;0,48724537;15,4;8,9;20,2;2,2;0;0; ;
18700;0,528912037;12,8;11,2;16,8;1,2;0;0; ;
18700;0,570578704;15,3;7,9;22,4;3;0;0; ;
18700;0,61224537;15,8;10,8;20,5;0;0;0; ;
18700;0,653912037;15,6;9,8;22;0;0;0; ;
18700;0,695578704;17,8;17;19,9;0;0;0; ;
18700;0,73724537;16;12,7;20,5;0,8;0;0; ;
18700;0,778912037;14,8;10,4;17,6;4,8;0;0; ;
18700;0,820578704;15,9;8,9;22,3;0,1;0;0; ;
18700;0,86224537;13,9;9,4;20;0;0;0; ;
18700;0,903912037;14,7;7,5;21,1;0,1;0;0; ;
18700;0,945578704;15,5;10,5;18,7;0,1;0;0; ;
18700;0,98724537;15,4;11,1;19,6;2,7;0;0; ;
18700;24.08.2018;14,6;12;19,9;0,3;0;0; ;
18700;25.08.2018;12,8;5,9;19,1;1,5;0;0; ;
18700;26.08.2018;12,9;7,9;19,1;0;0;0; ;
18700;27.08.2018;12,7;9,1;16,6;0,2;0;0; ;
18700;28.08.2018;14,8;11,9;20,6;2,7;0;0; ;
18700;29.08.2018;14,6;9,5;18,3;0;0;0; ;
18700;30.08.2018;15,9;13,2;21,5;5,6;0;0; ;
18700;31.08.2018;14,7;11,4;19,9;0,1;0;0; ;
18700;0,071273148;14,9;8,5;21,1;0;0;0; ;
18700;0,112939815;15,1;10,1;21,2;0;0;0; ;
18700;0,154606481;15,8;10,6;22,1;0;0;0; ;
18700;0,196273148;16,3;10,7;22,2;0;0;0; ;
18700;0,237939815;17;14,6;20,9;0,3;0;0; ;
18700;0,279606481;15,5;14,8;17,1;0;0;0; ;
18700;0,321273148;15,8;14,1;17,3;2,2;0;0; ;
18700;0,362939815;14,4;12,7;17,8;13;0;0; ;
18700;0,404606481;14,1;12,2;16,5;8,5;0;0; ;
18700;0,446273148;15;13,9;18,2;41,5;0;0; ;
18700;0,487939815;11,8;10,9;14,7;1,2;0;0; ;
18700;0,529606481;12,1;7,4;17,8;23;0;0; ;
18700;0,571273148;12;6,3;16,8;0;0;0; ;
18700;0,612939815;12,4;8,4;16,8;0,1;0;0; ;
18700;0,654606481;11,7;5,6;17,5;0,6;0;0; ;
18700;0,696273148;9,4;3,4;13,2;0;0;0; ;
18700;0,737939815;12,3;9,5;15,8;6,3;0;0; ;
18700;0,779606481;15,8;11,5;19,2;0,7;0;0; ;
18700;0,821273148;16,9;14,6;21,1;0,1;0;0; ;
18700;0,862939815;14;11,7;17,7;0,3;0;0; ;
18700;0,904606481;11,2;8,2;15,5;2,6;0;0; ;
18700;0,946273148;11,2;9;16,3;19,1;0;0; ;
18700;0,987939815;9,8;4,6;15,9;0,1;0;0; ;
18700;24.09.2018;7,6;2,5;13,4;0;0;0; ;
18700;25.09.2018;8,1;-0,2;12,5;0;0;0; ;
18700;26.09.2018;13,3;10,6;20,2;0;0;0; ;
18700;27.09.2018;7,9;6,4;12,4;0;0;0; ;
18700;28.09.2018;6;1,4;13,2;4,8;0;0; ;
18700;29.09.2018;7,8;2,5;11,9;0,2;0;0; ;
18700;30.09.2018;9,3;5;14,6;0,1;0;0; ;
18700;0,071967593;6,1;1,2;13;0;0;0; ;
18700;0,113634259;4,4;1,9;5,9;2,6;0;0; ;
18700;0,155300926;6,8;0,9;12,7;4,4;0;0; ;
18700;0,196967593;6,1;1,4;9,1;0;0;0; ;
18700;0,238634259;9,5;6,3;12,9;0,4;0;0; ;
18700;0,280300926;6,6;2,4;11;0;0;0; ;
18700;0,321967593;6,7;2,2;10,3;0;0;0; ;
18700;0,363634259;10,6;6;16,2;1,3;0;0; ;
18700;0,405300926;12,7;6;15,4;0;0;0; ;
18700;0,446967593;13;10,2;17,8;0;0;0; ;
18700;0,488634259;11,8;9,9;14,1;0;0;0; ;
18700;0,530300926;11;9,5;12,6;0;0;0; ;
18700;0,571967593;15,2;11,9;16,9;0;0;0; ;
18700;0,613634259;14,4;13,1;17,3;0;0;0; ;
18700;0,655300926;11,9;10,4;13,5;0,2;0;0; ;
18700;0,696967593;6,7;3,8;10,4;2,1;0;0; ;
18700;0,738634259;10,5;7;13,8;0,8;0;0; ;
18700;0,780300926;7,8;3,4;13,7;0,2;0;0; ;
18700;0,821967593;5,9;2,5;10,4;0;0;0; ;
18700;0,863634259;6;2,1;10,5;0;0;0; ;
18700;0,905300926;9,4;4,4;14,5;0;0;0; ;
18700;0,946967593;7,7;3,5;12,3;2,4;0;0; ;
18700;0,988634259;7,6;4,7;13;0;0;0; ;
18700;24.10.2018;3,8;-1,5;8,7;0;0;0; ;
18700;25.10.2018;3,9;-0,5;9,4;0;0;0; ;
18700;26.10.2018;2,5;-0,6;5,1;0;0;0; ;
18700;27.10.2018;1,6;0;3,4;0;0;0; ;
18700;28.10.2018;0,2;-2,2;3,2;0,3;0;0; ;
18700;29.10.2018;-0,3;-1,9;0,4;0;0;0; ;
18700;30.10.2018;1,9;-0,2;2,9;3,5;5;4; ;
18700;31.10.2018;5,9;2,8;7,8;20,4;0;0; ;
18700;0,072662037;5,3;0,8;7,3;6,6;0;0; ;
18700;0,114328704;6,1;4,6;8,3;0,3;0;0; ;
18700;0,15599537;4,6;1,4;6,9;5,8;0;0; ;
18700;0,197662037;8;6,9;9,1;1;0;0; ;
18700;0,239328704;6,6;6,1;7,7;0,1;0;0; ;
18700;0,28099537;7,1;6,2;8;0;0;0; ;
18700;0,322662037;6,5;3,6;7,7;0,1;0;0; ;
18700;0,364328704;7,5;6,8;8;0;0;0; ;
18700;0,40599537;7,6;7,5;8,1;1,3;0;0; ;
18700;0,447662037;7,6;6,5;8,2;8,4;0;0; ;
18700;0,489328704;8,8;7,7;9,5;25,8;0;0; ;
18700;0,53099537;8,8;6,3;11,5;28,3;0;0; ;
18700;0,572662037;7,2;6,5;8,4;4,8;0;0; ;
18700;0,614328704;4,5;3,3;6,8;4,6;0;0; ;
18700;0,65599537;9,4;4,6;10,7;2,6;0;0; ;
18700;0,697662037;7,1;5,7;10;0;0;0; ;
18700;0,739328704;5;5;7,3;0;0;0; ;
18700;0,78099537;3,2;0,8;6,7;0;0;0; ;
18700;0,822662037;0,1;-1;3,8;0;0;0; ;
18700;0,864328704;-1,5;-3;-1;0,1;0;0; ;
18700;0,90599537;1,8;-3,2;2,8;0;0;0; ;
18700;0,947662037;-3,1;-4,8;1,6;0;0;0; ;
18700;0,989328704;-6,3;-7,2;-4,4;0;0;0; ;
18700;24.11.2018;-3;-9,1;1,9;0;0;0; ;
18700;25.11.2018;-0,4;-1,7;1,5;0;0;0; ;
18700;26.11.2018;-5,3;-7,2;0,2;0;0;0; ;
18700;27.11.2018;-5,5;-7,4;-0,6;0;0;0; ;
18700;28.11.2018;-4,8;-9,4;-3;0;0;0; ;
18700;29.11.2018;1,4;-3;2,9;1,4;0;4; ;
18700;30.11.2018;6,3;1,9;7,2;10,1;0;0; ;
18700;0,073356481;5;4,1;7,2;8,9;0;0; ;
18700;0,115023148;4,2;2,1;5,1;0,4;0;0; ;
18700;0,156689815;5,4;4,5;6,9;16,2;0;0; ;
18700;0,198356481;3,2;1,9;6,4;8,9;0;0; ;
18700;0,240023148;-1,2;-3,5;2,3;0;0;0; ;
18700;0,281689815;-2,2;-4,2;-0,9;0;0;0; ;
18700;0,323356481;-0,3;-0,9;0,2;5,3;10;4; ;
18700;0,365023148;-0,2;-1;0,4;7,7;16;4; ;
18700;0,406689815;-1,3;-2,5;0,7;1;15;4; ;
18700;0,448356481;2,9;-3,7;5,1;0;14;4; ;
18700;0,490023148;2,4;0,1;4,6;0;12;4; ;
18700;0,531689815;-3,7;-5,2;1,3;0;11;4; ;
18700;0,573356481;-6,3;-7;-4,6;0,4;11;4; ;
18700;0,615023148;-9,2;-11,8;-6,7;0,6;11;4; ;
18700;0,656689815;-5,7;-11,9;-4,1;0;10;4; ;
18700;0,698356481;-0,8;-4,2;0,1;1;11;4; ;
18700;0,740023148;-1,9;-2,5;-0,2;2,3;13;4; ;
18700;0,781689815;-4,4;-7,1;-1,4;0;12;4; ;
18700;0,823356481;-0,3;-3,5;1,5;1;12;4; ;
18700;0,865023148;1,2;0,6;1,9;1,6;10;4; ;
18700;0,906689815;-1,2;-1,9;0,7;1,6;10;4; ;
18700;0,948356481;-3,1;-3,6;-1,8;1,9;10;4; ;
18700;0,990023148;-5,4;-6,6;-3,3;0;10;4; ;
18700;24.12.2018;-7,2;-10,3;-5,3;0;10;4; ;
18700;25.12.2018;-2;-5,5;2,3;0;10;4; ;
18700;26.12.2018;0,3;-1,2;1,8;0;10;4; ;
18700;27.12.2018;0,1;-0,9;1,4;1,1;9;4; ;
18700;28.12.2018;-3,2;-4,2;0,3;1,8;9;4; ;
18700;29.12.2018;-2,5;-4,7;-1,6;0;9;4; ;
18700;30.12.2018;-1,6;-2,9;-0,1;0;9;4; ;
18700;31.12.2018;1,6;-1,9;2,8;1,5;11;4; ;
18700;0,065729167;4,7;1,8;7,3;0;9;4; ;
18700;0,107395833;1;-2,5;4,9;0;8;4; ;
18700;0,1490625;1;-0,6;3,2;0;0;4; ;
18700;0,190729167;2,3;-1,1;4,9;0;9;4; ;
18700;0,232395833;3,3;0,6;10,4;0;8;4; ;
18700;0,2740625;-1;-2,5;2,6;0;8;4; ;
18700;0,315729167;-1;-2,3;-0,4;0;8;4; ;
18700;0,357395833;1,3;-0,5;2,5;6,8;17;4; ;
18700;0,3990625;0,3;-1;2,4;4,2;15;4; ;
18700;0,440729167;-2,1;-4,1;0,7;0;15;4; ;
18700;0,482395833;-0,3;-3,7;6,2;0;14;4; ;
18700;0,5240625;-4,3;-6,1;1,4;0;14;4; ;
18700;0,565729167;-3,5;-7,5;0,3;0,1;14;4; ;
18700;0,607395833;0,1;-4,4;2,6;0;14;4; ;
18700;0,6490625;-3,9;-6,6;1,2;0;14;4; ;
18700;0,690729167;-5,5;-8,6;-3,1;2,3;18;4; ;
18700;0,732395833;-6,4;-9,5;-2,7;5,8;23;4; ;
18700;0,7740625;-4,4;-9,5;0,2;0;22;4; ;
18700;0,815729167;-4,7;-8,1;-2,1;0;22;4; ;
18700;0,857395833;-5,9;-9,9;-1,4;0;21;4; ;
18700;0,8990625;-5,2;-7,6;-3,1;1,1;23;4; ;
18700;0,940729167;-4,1;-6,9;-3,3;0;22;4; ;
18700;0,982395833;-1,7;-3,4;-0,6;0;21;4; ;
18700;24.01.2019;-2,4;-3,1;-0,7;0;21;4; ;
18700;25.01.2019;-2,9;-3,1;-2,1;2,8;24;4; ;
18700;26.01.2019;-4,6;-5,5;-2,9;2,5;28;4; ;
18700;27.01.2019;-6;-6,6;-4;0,6;27;4; ;
18700;28.01.2019;-5,2;-6,5;-3,9;6;34;4; ;
18700;29.01.2019;-10,6;-12,5;-4,6;2,9;36;4; ;
18700;30.01.2019;-10,1;-14,1;-7,9;0;36;4; ;
18700;31.01.2019;-6,4;-9,5;-4,8;0,5;36;4; ;
18700;0,066423611;-2,7;-4,8;-2,1;2,5;36;4; ;
18700;0,108090278;-3,3;-3,7;-2,6;11,9;41;4; ;
18700;0,149756944;-4,6;-7,8;-0,3;3,5;41;4; ;
18700;0,191423611;-7;-12,6;-4;0;41;4; ;
18700;0,233090278;-2,5;-4,2;-0,3;10,3;48;4; ;
18700;0,274756944;-5,7;-10;-1,9;0,3;46;4; ;
18700;0,316423611;-2,4;-3,8;-1,3;2,9;47;4; ;
18700;0,358090278;-0,1;-3,8;1,6;3,3;49;4; ;
18700;0,399756944;3,3;0,3;4,2;15;42;4; ;
18700;0,441423611;1,9;0,8;3,7;6,1;35;4; ;
18700;0,483090278;0,7;-2,1;3,7;10,2;32;4; ;
18700;0,524756944;-2,1;-6,6;0,5;0;31;4; ;
18700;0,566423611;4,7;-0,8;11,1;2,2;35;4; ;
18700;0,608090278;1,8;-1,9;6;0;31;4; ;
18700;0,649756944;2,3;1,1;3,3;0;31;4; ;
18700;0,691423611;2,1;1,1;4,3;0;29;4; ;
18700;0,733090278;1,9;-2,6;3,8;0;28;4; ;
18700;0,774756944;3,5;2,1;4,2;0,6;26;4; ;
18700;0,816423611;3,2;2,3;5,7;0;23;4; ;
18700;0,858090278;1,4;-1,9;5,7;0;21;3; ;
18700;0,899756944;-0,1;-0,5;2,1;9,7;29;4; ;
18700;0,941423611;0,2;-1,2;1,6;0,4;28;4; ;
18700;0,983090278;2;1,1;2,5;2,1;26;4; ;
18700;24.02.2019;2,2;1,1;4,9;0,1;22;4; ;
18700;25.02.2019;3;0,5;5,7;0;21;3; ;
18700;26.02.2019;4,8;1,7;10,5;0;21;3; ;
18700;27.02.2019;0,9;-0,6;3,9;0;20;4; ;
18700;28.02.2019;3,4;-1,7;9,6;0;20;3; ;
18700;0,067118056;1,9;-1,2;6,5;0;20;3; ;
18700;0,108784722;-0,5;-5,8;5,4;0;20;3; ;
18700;0,150451389;2,8;0,5;5,2;5,6;19;3; ;
18700;0,192118056;1,7;1,4;3,6;5,8;17;3; ;
18700;0,233784722;-1,5;-3,2;1,6;3,4;18;3; ;
18700;0,275451389;-1,8;-3,8;-0,6;3,6;22;4; ;
18700;0,317118056;1,2;-0,9;2;6,9;26;4; ;
18700;0,358784722;0,9;0,4;3,9;12,9;20;4; ;
18700;0,400451389;-1,8;-2,9;0,6;0,8;21;4; ;
18700;0,442118056;-1,9;-8,1;2,5;1,5;21;4; ;
18700;0,483784722;-2,2;-8,3;3,9;0;21;4; ;
18700;0,525451389;-3,1;-8,6;-0,1;0;21;3; ;
18700;0,567118056;1;-1,1;3,4;8,2;24;4; ;
18700;0,608784722;-1,9;-6,2;1,9;5,6;24;4; ;
18700;0,650451389;0,4;-0,4;1,7;0;24;4; ;
18700;0,692118056;0,7;-0,8;2,4;0,6;24;4; ;
18700;0,733784722;1,5;-0,6;3,3;8,2;32;4;;
